Time [s],SOC [%],I[A]
172.83064047658,0.496356987482962,-0.961332205849867
173.83475531003,0.49438393066339,-0.963009583884063
174.84272897879,0.492647222715586,-0.966772349959858
175.85077232525,0.489453232194392,-0.972265082695934
176.85584532322,0.4893461820957,-0.973710709386716
177.86488263543,0.484496601519623,-0.968529568518308
178.8659489736,0.482431790799455,-0.971655452391025
179.86607870499,0.484191054754722,0.485331390709895
180.87008497983,0.486028731349895,0.489126568229101
181.87523535469,0.485390199469256,0.480762124037008
182.88124380455,0.488240549284728,0.478672769003399
183.88411136882,0.489893720369225,0.48524308151996
184.88721221861,0.490131134531012,0.478726373325118
185.89032500216,0.490042012874565,0.479334868840043
186.8973139442,0.491710433955187,0.47801095235535
187.90032009393,0.492644372429844,-0.00340025069150353
188.90439450662,0.491021727077107,0.00119071612187739
189.90847430875,0.49191478959619,0.00111775094342527
190.91854100301,0.49147781388266,0.000711091677745492
191.92053624876,0.490877256839088,0.00767005870938924
192.92966171672,0.491820997219541,-0.00349512184954705
193.93767234161,0.491385045115817,0.00335451064743071
194.9407131377,0.490340346907114,0.0112765532661979
195.94373430086,0.49426133995372,-0.00489544381237776
196.94583079099,0.490595894562995,-0.000124939094086639
197.95086413812,0.49193114071554,-0.00422940755786104
198.95301028804,0.491488395794013,-0.00894214841631857
199.95596716294,0.492801405300748,0.00109339600753395
200.9580128384,0.492084285115629,-0.000759793421317805
201.96202873723,0.491735009025275,0.00820722711050926
202.97019758053,0.492990327203416,0.00297489809572388
203.97813121348,0.491388737926367,-0.475013192562034
204.98223911767,0.489684374595425,-0.483910885958068
205.98522409462,0.488247330599542,-0.477167760649445
206.98737794373,0.486946342971273,-0.476396940703148
207.99533775395,0.484723929476303,-0.48909196057401
208.99841627609,0.486914864072093,-0.48237368083847
210.00444397393,0.48625227413676,-0.479192305935598
211.00753288998,0.484164816794714,-0.48210880767256
212.01154070466,0.482696653841402,-0.484915834878173
213.01174742798,0.482810690897469,-0.481323811383431
214.01767080177,0.481137249824728,-0.481515961021455
215.02101186638,0.482693785273023,-0.474543354596354
216.02681936732,0.48108540246741,-0.480221180062131
217.03085528405,0.48032921061696,-0.479802774851131
218.03292598188,0.475922199705915,-0.484193874232968
219.03997074306,0.476647710626067,-0.478478996361705
220.04296803872,0.47643668034287,-0.472297690648726
221.04697277373,0.474631772708251,-0.477308716266753
222.05107143888,0.475288033743321,-0.482132940844835
223.05312173385,0.473180186673859,-0.478963435137251
224.06016149056,0.473540552986357,-0.48056421561984
225.06521755031,0.470111968570301,-0.478347202973098
226.06844351198,0.470621301095692,-0.482111894252875
227.07427911497,0.467471763102402,-0.473092288620191
228.07732799522,0.467901075664421,-0.482831776456107
229.08152982955,0.467204265226438,-0.479392223616403
230.09047552138,0.465224084827344,-0.480107902357106
231.0945372304,0.467487894048241,-0.488503216344173
232.0996691272,0.465003961478131,-0.479707175224468
233.10864446091,0.463192982850351,-0.485035865882135
234.11064278633,0.45939970480795,-0.48437238465777
235.11168371717,0.462044753932577,-0.487169387663848
236.11782805778,0.460603789517603,-0.47763718014551
237.12387577352,0.459205092338617,-0.478272559985545
238.13088357858,0.45591311020613,-0.472574291314255
239.13492142011,0.452177144254313,-3.85016819548458
240.14106268105,0.443206174813985,-3.84292505142375
241.1450335396,0.43354261433596,-3.85220287944869
242.1471007728,0.427173785871399,-3.86045112325817
243.15614231957,0.417531537835033,-3.84922720177853
244.1611976094,0.413759937472045,-3.84626154030469
245.16736851222,0.404749407203421,-3.85431667513943
246.17529868055,0.397182500098106,-3.84055457662985
247.18032278864,0.390312665104153,-2.41116732078929
248.18034242158,0.386671877162459,-2.40690905521416
249.18343095268,0.381309051507967,-2.40271887833107
250.18747572348,0.37683156282404,-2.4129115762635
251.18950523063,0.372366072106992,-2.40606983717381
252.19457322413,0.369244315114902,-2.40952323953916
253.20067367934,0.363360835228352,-2.40546801059166
254.20483778763,0.357958290620986,-2.4065375525198
255.21372150095,0.352759338120936,-2.41245573348181
256.2197653671,0.348721354695426,-2.41158156582698
257.22482527644,0.344642470990911,-2.40315914205169
258.22587852599,0.337378267038033,-2.39399179236622
259.22903250021,0.333776217424528,-2.4052998516572
260.23597062758,0.329306139633136,-2.39773634699108
261.23612384151,0.326150764417211,-2.41271215551638
262.24214961455,0.319137977817089,-2.40674287367184
263.24913701675,0.312073943297372,-2.40742170726351
264.25924413177,0.308737983424402,-2.41107073196069
265.26033395247,0.304402346762119,-2.4032220628946
266.26730172173,0.298275403232684,-2.40497742318437
267.27234007333,0.294958785803898,-2.40352507634904
268.27234315301,0.290410316030297,-2.40428704090728
269.27544669752,0.284603654428721,-2.40497427640222
270.28550030315,0.280664309004237,-2.40464597334854
271.2924938647,0.282489513005666,0.964304876886953
272.29668415025,0.284075915749994,0.963451603371394
273.30359687027,0.28585059103794,0.963647026849597
274.30767590249,0.289233044942781,0.96324528383978
275.31608457563,0.290850758617362,0.961478465481283
276.32377452914,0.290989746349223,0.95499502724022
277.32582482412,0.292899231123135,0.965269337622445
278.33197185945,0.296997185886485,0.965057543821077
279.33795567189,0.291559017771975,-0.957818415949627
280.34002329005,0.290921122136041,-0.9569904208293
281.34402263562,0.290362754156511,-0.958039117481372
282.34709961792,0.287301820631825,-0.96044155320607
283.34815556218,0.285068014771142,-0.956981948482903
284.35715668819,0.285920889782896,-0.959803999755881
285.35727872039,0.282531611474302,-0.954221734053798
286.36146785106,0.280451094509814,-0.958429558881664
287.36641265747,0.276976411205053,-0.961619177055135
288.37338658608,0.277078160421983,-0.965141507252698
289.38250435485,0.273256754308095,-0.963405681579816
290.38448574205,0.271712627816661,-0.954103674177915
291.38755694996,0.270653308029126,-0.95489413370433
292.39059928589,0.269298223044089,-0.964557590433512
293.39663237318,0.266081637891233,-0.951839413303572
294.40167842397,0.263906804292841,-0.963617236612023
295.40183664238,0.262350243568254,-0.964889811149975
296.40788628292,0.259741316143891,-0.964414992634878
297.41309632652,0.258567012703499,-0.969045435450192
298.41889343355,0.258644907288273,-0.960561499831837
299.42589161461,0.255189648045067,-0.954922529779893
